Type,Restaurant_Name,Review_Title,Sentiment,Rating,Review_Date,Review_Content
Indian,"Muthu's Curry @ Dempsey, Singapore",Everything was bad,-1,10,7-Apr-13,"Now I try and keep my reviews as balanced and helpful as possible, this one is no exception only I cannot balance the review, you everything was bad.
We opted for a table outside as the inside was very noisy.. Enough Saigon that one. The...More"
Indian,"Muthu's Curry @ Dempsey, Singapore",okay - shame about the service...,-1,30,26-Mar-13,"My wife and I went here towards the end of the evening. We were told that the kitchen would be closing shortly, but they were still keen for our custom. While eating our poppadum’s’, we were asked to settle the bill, which was a bit...More"
Indian,"Muthu's Curry @ Dempsey, Singapore",Not the best we have had for the price,-1,30,19-Mar-13,"This Indian restajurant is not the best we have had in Singapore. We went to the one on Dempsey Hill. The food was ok, but did lack in flavor would not go there again."
Indian,"Muthu's Curry @ Dempsey, Singapore",Disappointing,-1,20,19-Feb-13,"We were in Little India craving banana leaf. Unfortunately we stepped into Muthus instead of going down the road to Apollo like we wanted to. They refused to serve us banana leaf in the ""old style"" where servers come by with pots of food and...More"
Indian,"Muthu's Curry @ Dempsey, Singapore",Poor in Price,-1,30,10-Feb-13,"Hi,
A few point to note about this restaurant:
1) Nice taste of food and curry.
2) Good service and well mannered staffs.
3) Vegetarian dishes and drinks too expensive.
4) Lamb potion too small, no value for money.
5) Good ambience and interior decoration....More"
Indian,"Muthu's Curry @ Dempsey, Singapore",everything things taste the same,-1,10,11-Jan-13,"curry fish head not fresh and scale properly, big/small squid taste terrible (do not know how to describe), mutton(goat) not tender at all, flower crabs worst not fresh at all... very expensive dine in"
Indian,"Muthu's Curry @ Dempsey, Singapore",Below average - expensive and Terrible Service,-1,10,3-Jan-13,"We visited Muthu's Curry on 24 December 2012 and we were there for lunch. We were told we can not order anything from the Tandoor as Tandoor was not working, but I saw the Chef preparing Tandoori Chicken right in front of me. So I...More"
Indian,"Muthu's Curry @ Dempsey, Singapore",Average Indian cuisine,-1,30,8-Dec-12,"OK for the taste of food but not very tasty to me. The staff was also not friendly though I saw them joking with some customers who are foreigners. The price is also quite expensive and for that price, I would rather go for some...More"
Indian,"Muthu's Curry @ Dempsey, Singapore","Soggy rice, cold curry",-1,20,6-Nov-12,"Visited the Suntec branch with friend for lunch. We got there early hence it was rather empty. Ordered two curry dishes with white rice.
Pappadum was available while we wait for our meal. It's tasty but gets soft really fast.
Took about 15 mins before...More"
Indian,"Muthu's Curry @ Dempsey, Singapore",Really??!,-1,30,26-Oct-12,The fish head curry was just ok. After a lot of hype I was disappointed that Muthu's was just ok. Also the fact that it was a wasted chance at eating somewhere better in Singapore that hurt...
Indian,"Muthu's Curry @ Dempsey, Singapore",All round disappointing.,-1,20,7-Oct-12,"I visited Muthu' restaurant on Race Course Rd for an evening meal. We ordered two curry dishes, vegetable kebabs, rice and nan bread. The food arrived very quickly - which was fine except that at best it was Luke warm. The mutton curry was clearly...More"
Indian,"Muthu's Curry @ Dempsey, Singapore",Muthu's curry ... stay with the fish head,-1,30,30-Sep-12,"Strolling through Little India there was little other choice than to go for a curry. Muthu comes highly recommended in some travel guides so we ended up doing a Muthu.
The restaurant stands out for its appearance, i.e. within the setting of Little India it...More"
Indian,"Muthu's Curry @ Dempsey, Singapore",I recommend avoiding this place,-1,10,30-Jul-12,"With all the fine restaurants to choose from, this should be well down the list. Despite their history and name, the fish head curry my wife and I had was very average. But the bread was terrible. The waiter encouraged us to have 4 or...More"
Indian,"Muthu's Curry @ Dempsey, Singapore",Mediocre food and service,-1,30,8-Jul-12,Food is not freshly prepared but served from a kind of buffet. Didn't taste very well. Food served on re-sued banana leaves that feel greasy. Service was slow and uninterested. There are many better and cheaper Indian restaurants in town.
Indian,"Muthu's Curry @ Dempsey, Singapore",Authentic but somehow lacking abundence,-1,30,16-Jun-12,"It wasn't all that different from Samys ... but somehow eating at Muthus has always felt like a more refined experienced , but lacking that sense of ""abundence"".
It's like comparing food served on a precisely cut 1/4 sheet of banana leaf, instead of a...More"
Indian,"Muthu's Curry @ Dempsey, Singapore",how much salt can you get in a curry,-1,10,19-May-12,We heard great stuff about this icon of food. Our experience was sitting next to a toilet with terrible rubbery chicken and the content of a Russian Salt Mine in the food. NEVER NEVER NEVER again.
Indian,"Muthu's Curry @ Dempsey, Singapore",Tandoori Parata,-1,30,15-May-12,We had ok curry but GREAT tandoori parata here while on transit in Singapore.
Indian,"Muthu's Curry @ Dempsey, Singapore",On a balance it was okay. Expected more.,-1,30,7-May-12,Spent $18 for: 1 can coke light; 1 plain paratha; 1 main veg of mutter paneer. Ad this should be the cheapest of meals. So the 10-15$ range on tripadvisor is way way below. You can get veg food cheaper in little india. Seating at...More
Indian,"Muthu's Curry @ Dempsey, Singapore","Overrated, poor service & overpriced @ Muthu's Curry (Dempsey)",-1,10,1-May-12,"Brought a few business partners to dine at Muthu's Curry (Dempsey) and was very disappointed with the whole experience.
The decor looks more like a canteen and the seating arrangement is very narrow for my Caucasian friends. The service was very poor and manned by...More"
Indian,"Muthu's Curry @ Dempsey, Singapore",I found the food just ok,-1,30,9-Apr-12,Nothing special for vegetarians who accompany non-veg eating guests
Indian,"Muthu's Curry @ Dempsey, Singapore",Losing steam,-1,30,27-Mar-12,"Muthus has expanded and while this used to be my go-to place for fish head curry, I have now switched allegiance to Samy's. Over time, the quality has deteriorated somewhat. While it's still acceptable, it's not as great as it used to be.More"
Indian,"Muthu's Curry @ Dempsey, Singapore",High Class Curry,-1,30,18-Feb-12,"Pairing Indian Curry with Wine, anybody? If you have craving for curry with wine, then Muthu's curry is the place to be. Bear in mind that the same menu down the road (minus the wine) cost only a small fraction of the total bill in...More"
Indian,"Muthu's Curry @ Dempsey, Singapore",Better curry,-1,30,9-Feb-12,the prata was ok. Curry was better than most other places. worth a shot.
Indian,"Muthu's Curry @ Dempsey, Singapore","Quick, standard Indian food",-1,30,22-Dec-11,"We went to this place as part of a conference group. They catered for our group of about 20 persons, which was commendable. The setting is like a canteen but you do get table service. The staff are friendly but it would be hard to...More"
Indian,"Muthu's Curry @ Dempsey, Singapore",Totally overrated ...,-1,10,10-Dec-11,"1) Food are pre-cooked and do not come tasting hot and fresh, including the signature fish head curry.
2) Taste is just average, you can find many many restaurants around that are far better
3) More expensive than the average
4) Questionable cleanliness, we found...More"
Indian,"Muthu's Curry @ Dempsey, Singapore",Slipping,-1,30,27-Nov-11,"We were regulars at many Muthu's outlets. It's not the greatest of places for vegetarians, but has decent choice. The food has turned from good to just average. On our last visit, we were certain that we were fed with some brinjal that had lots...More"
Indian,"Muthu's Curry @ Dempsey, Singapore",Average food and the worst service I have in a while,-1,20,1-Nov-11,"It took ""FOREVER"" to get anything to our table. They were busy but there is no excuse for service like this. We actually could see our drinks at the service station waiting and had to go up twice to finally get them delivered.
A painful...More"
Indian,"Muthu's Curry @ Dempsey, Singapore","Average food, nothing exceptional",-1,30,26-Jul-11,"I've been in Sg for over 3 years now but hadn't been to any fish head curry restaurant, so when my mom made a request to try one, I selected Muthu's as I'd heard a lot about it. We went to the Race Course Road...More"
Indian,"Muthu's Curry @ Dempsey, Singapore",Disappointing,-1,20,13-Jun-11,"Over Priced, the food is super spicy and oily. Being an Indian, I thought the food was nowhere near authentic. Infact, they can call it their own innovative cuisine as nothing tasted actually Indian. There are far better Indian restaurants In Singapore.
Nothing much to...More"
Indian,"Muthu's Curry @ Dempsey, Singapore",Tries to con diners. Does not serve the proper portions,-1,10,22-Apr-11,"Order of rice was supposed to be served with vegetables and papa dams but the restaurant only plain rice and still wanted to charge the full price. when I mentioned this to the manager, she didn't seem surprised. It seems to me that the restaurant...More"
Indian,"Muthu's Curry @ Dempsey, Singapore",Rip off Corkage Charges!,-1,10,19-Feb-11,"Muthu's Curry, Singapore vows the gastronomic world of ravenous sightseer for a tang of Indian flavour. The food off course is a riot of flavour. The ambiance of the hotel is not appealing – just another eatery joint. The service moderate – the waiters evolved...More"
Indian,"Muthu's Curry @ Dempsey, Singapore","Don't stop here, go further down the road ..",-1,10,27-Dec-10,"I went here with my family when they were visiting from overseas. I had been there once before, the experience where ok – but wanted to give it a second chance. Got there and it took five minutes before anyone noticed us, even though the...More"
Indian,"Muthu's Curry @ Dempsey, Singapore",Very disappointing,-1,30,3-Nov-10,"The restaurant was recommended by the hotel and we also saw the reviews on the Internet. When we arrived we were eagerly greeted at the door, however they paid no attention to the fact that we said we had reserved a table. The waiter stood...More"
Indian,"Muthu's Curry @ Dempsey, Singapore","If Fish Head Curry , Then Muthu's",-1,30,15-Oct-10,Good. WE can good indian non veg food here. So spicy and tasty. Very big space where we can party . Situated in Little INDIA. Good place for family dinner who likes indian food. Situated in Little INDIA. Good place for family dinner who likes...More
Indian,"Muthu's Curry @ Dempsey, Singapore",Promtion for local only!,-1,10,17-Jul-09,"I went to this restaurant on 13th July 2009. There was a promotion like 10% discount for 'Citibank Visa' card holder. I asked before order if I could enjoy the 10% discount and showed him my card. The waiter said ""yes"".
When the bill came,...More"
Indian,"Muthu's Curry @ Dempsey, Singapore",Pricey,-1,30,7-Feb-09,Pricey
Indian,"Muthu's Curry @ Dempsey, Singapore",Enjoyed the South Indian...,-1,30,6-Dec-08,Enjoyed the South Indian fare
Indian,"Muthu's Curry @ Dempsey, Singapore",Sadly this institution has deteriorated since they went 'upmarket' and started serving North Indian food as well.,-1,20,26-Jul-08,Sadly this institution has deteriorated since they went 'upmarket' and started serving North Indian food as well.
Indian,"Muthu's Curry @ Dempsey, Singapore",Decent stuff!,-1,30,19-Jun-08,Decent stuff!
Indian,"Muthu's Curry @ Dempsey, Singapore",good stuff,-1,30,2-May-08,good stuff
Indian,"Kailash Parbat, Singapore",the food is good but service extremely poor,-1,30,29-Aug-18,"As I entered the restaurant I was escorted to my table and served with water.the person who came to take the order was least bothered and was busy chit chatting with another client. We ordered our food first we received a dish that was not for us. He placed the platter and then apologized saying it was not for us. he again said it was for us, we checked and told him it wasn't then again he apologized. (was a very casual apology though). After a few minutes again he got us some food which was not hours and again we told him and then he went to another table. and finally our food arrived. The taste was good, nothing great but good food. The juice came flat and we had to tell him to get ice. normally they should ask while ordering. When we left again no smiles. above all this the restaurant had around 100 people capacity but there were only 8 guests including us so imagine this mess with 4 serving staffs. imagine with more clients. finally we went out and ate a busy food joint which was ananda bhavan trust me had great food !!! There is another restaurant called gokul which is also a good indian restaurant nearby"
Indian,"Kailash Parbat, Singapore",Terrible chat item,-1,10,13-Jul-18,"They only waste time ob decorating item
Very expensive
Staff not polite specially if you go in the afternoon and slow service
Bad experience ????"
Indian,"Kailash Parbat, Singapore",Average Chhat,-1,30,13-Jun-18,"We went there for Chat, but it turned out to be just OK. Lunch choices are also available with reasonable service/I will say overall Average"
Indian,"Kailash Parbat, Singapore",The food is very tasty but also heavy so go here only if very hungry,-1,30,5-Jun-18,"We took the Bhatura platter (big mistake as the bhaturas were flat and oily) , Cholas, Paneer kadhai and a mixed vegetables. Very tasty but lots of cream and oilyWould recommend ordering Bhaturas separately as you get fresh BhaturasSeating is comfortable and service is good"
Indian,"Kailash Parbat, Singapore",Perfect Indian Veg food joint ,-1,30,2-May-18,It’s known for its chaat. It’s fun to be here. Just that the staff is not that efficient. There are too many errors to serving on wrong table and also the bill errors due to this. One must check the bill properly.
Indian,"Kailash Parbat, Singapore",Tasty but spicy foods,-1,30,2-Apr-18,This place is just in front of Hilton Garden Hotel. Food is delicious and authentic but too much spicy. Its snacks and chats are superb.
Indian,"Kailash Parbat, Singapore",Greasy and unhealthy food,-1,30,11-Feb-18,"It is a well known restaurant so when we saw it in Singapore last year, we were really excited.The place is clean with good ambience.We ordered a very light meal but it turned out to be an oily mess.I kind of felt sick after eating it and started throwing up. I had to take medicine and our plans for that day were ruined.We were highly disappointed.We visited singapore last month as well but gave this restaurant a miss. "
Indian,"Kailash Parbat, Singapore","Meh! Overpriced, unhealthy & lousy customer service",-1,10,6-Jan-18,"This used to be a good restaurant, however of late its fallen into decline. The waiting staff don't really seem to understand how food is to be served, for example if a soup and a naan bread are the only thing that is ordered by a customer. Then bring them together.. Not bring the soup first and then leave the customer with just a naan to eat.. Such nuances are not understood.I suppose this is a rather big ask from a restaurant that claims to have a worldwide presence.The food served is unhealthy and excessively oily and over priced,.several hawker centers dish out better options in Singapore."
Indian,"Kailash Parbat, Singapore",Mediocre restaurant,-1,20,21-Dec-17,"If you can, avoid it. I had two chats - bhel puri and dahi puri. Both were bad and felt kinda sick. I would not go. The problem is that part of little India has very few good restaurants."
Indian,"Kailash Parbat, Singapore",Chat Paradise,-1,30,4-Dec-17,Kailash Parbat is authentic and Keeping good Indian food. Its was really enjoyed to ate Indian veg food. I like very much Cutlet and Pav Bhali its was so Delicious.
Indian,"Kailash Parbat, Singapore",Overrated and overpriced ,-1,30,21-Oct-17,Just overrated and overpriced. Not that many choices in Singapore so people do go there- but nothing there is authentic enough for the price one pays.
Indian,"Kailash Parbat, Singapore",Average Vegetarian Food,-1,30,7-Oct-17,"Food is okay but it is not worth for it's price. Restaurant is very chaotic, had to call the waiter multiple time just to order the food !!!!"
Indian,"Kailash Parbat, Singapore",North Indian Vegetarian Food,-1,30,26-Sep-17,Good restaurant near to Hilton. The food and service quality was average but lots of choices are available. The ambience is good with many staff.
Indian,"Kailash Parbat, Singapore","Poor service, decent food",-1,20,24-Sep-17,"Made the mistake of stopping by at this location. While the food is fine, I would recommend going to their other location on Serangoon Rd. Much better ambience and service. We always go there with friends. At the Syed Alwi outlet, they first gave me a table and then made me move because “the group wants this table.” Turns out they wanted to give my table to five tourists. Don’t think I will be going back to this location ever again. "
Indian,"Kailash Parbat, Singapore",Very std but still a decent choice..they need to just push a little hard,-1,30,3-Sep-17,"I have been to Kailash Parbat a few times. So it means its not bad and you can repeat it, but then its also pretty std stuff and what you want you need to know.Their chole bhatura platter is very good. So are their chaats. But they are pretty pricey. This time I tried their north indian food and I came away unimpressed.We ordered Garlic nanns, which even when hot have a a rubbery texture. They definitely need to look at their flour preparation. We order shaahi paneer and it was white gravy based which is wrong, no issues, the gravy is fine, not great, but its the paneer that kills it. Its not at all soft. This is a shocker. There are many places in singapore that serve very soft paneer , why cant they get it. I am sure their own chefs would admit this is not the kind of paneer that works.On top of it their rates are significantly high. for these rates I woudl rather go to another restaurant that serves much better north indian cuisine. so its a ok and decent place if you know what to order. but nothing great about it."
Indian,"Kailash Parbat, Singapore","Chaats OK, rice items a BIG No No",-1,10,10-Aug-17,"Have been couple of times to have chaats, which is Ok. One of the visits, ordered Fried Rice. It was too oily. So next visit I specifically asked for less oil in my rice. I was in for a shock, the most oiliest biryani I have ever had. Did point it out to the lady in charge, who defended it saying there was no extra oil added. We already had a tiring day, was in no mood to argue with someone who was not ready to correct. We just left the food , paid the bill and exited. The manchurian starter was over fried. Will never step in there again as they lack basic customer service."
Indian,"Kailash Parbat, Singapore","An average experience, food is good ",-1,30,19-Jul-17,"We went to KP, Little India, Singapore, as we were missing biriyani a lot! We arrived early to avoid waiting. We managed to slip in n get the last available table. The place was really narrow n linear, n cramped up, hesitantly rundown too.. It was extremely noisy, the place was definitely understaffed. The staff was running around, why n where is difficult to comment as public seated on each table was looking disgusted, unattended n disappointed. The food really arrived late, it was delivered to three of us at three different timelines. Food was good with KP standards, die to which I'm giving it 3 stars. Get in here only if you are looking for food 'on the go'. Avoid it completely if you're looking for fine dines or special evenings! "
Indian,"Kailash Parbat, Singapore","Horrible place, bad services, overpriced food",-1,10,10-Jul-17,"Can't express my disgust enough without being outraged. We had really bad experience, not once or twice but 3 times. 1st time in the branch opposite Mustafa - we ordered food, waited for 25 mins, they didn't serve despite repeated reminders. Funny enough, people who came after us, ate n left, but we were still not served. Finally we gave up after 30min, and manager said ""oo we forgot your order, plz wait for a few min, we will serve"". Imagine the audacity manager had to ask us to wait another 15-20 min.2nd time in the main branch on Serangoon road - history repeated itself. Can't imagine the same thing happened again!!! But this time, i was prepared to pick a bone with manager. Finally, after 3 reminders and 25 minutes later, we were served cold curry n uncooked naan. And look at the hight of shame, manager first refused to speak with us, and finally when i spoke, he wasn't even apologetic.3rd time, again at Opp. Mustafa branch - I honestly didn't want to go in this place with pathetic service, but we had to go as the group of friends decided to go there. Substandard food was served, my friends ate it, I decided to wait and go to other place.I know my review wouldn't make a big difference as there are only a handful places serving vegetarian North Indian food, but plz do look for alternatives before choosing this place. Perhaps give a try to Panchtantra or Bikaner. "
Indian,"Kailash Parbat, Singapore",Unhappy With the Taste,-1,30,28-May-17,Went there little early in the evening.Had a high expectations from the food because we tried earlier other outlet which is near to Mustafa.Ordered Gobi Manchurian. It came out to be Gobi Pakora style stuff (coated with lots of flour) which was awefull in look and wasteful in taste .Then we ordered Pani Poori . Not bad - StandardLater we decided to try Bhatura. Which was ok but not too good.Since Start was bad and mood was spoiled with Gobi Manchurian this we decided to stop there and could not order main course .Little pricy and could not find worth it for the starter quality.I might not visit this place again because there are a lot of places nearby which gives better taste.
Indian,"Kailash Parbat, Singapore",Expensive but tasty,-1,30,27-Apr-17,Had mixed experiences with KP.. had been to their restaurant in Mumbai - not high end but tasty.. in Singapore they are quite expensive but food is tasty.. in general consistent in taste except for a few instances.. try their chole bhature and chat items.. the ambiance in their Serangoon Road branch is better thant he Syed Alwi one..
Indian,"Kailash Parbat, Singapore",From my recent visit I dont think it offers good North Indian Taste!!!,-1,20,17-Jan-17,"Ragda Patties was lousy and quite cold.. no energy. Club sandwich was another disappointing experience -- in fact this was one of good item they served earlier at Syed Alwi Road. But over this place it was horrible --- the potato in the sandwich was without any masala / taste.Overall I strongly recommend the restaurant owner to improve on North Indian food / taste, food should be tasty -- have some energy!"
Indian,"Kailash Parbat, Singapore",Bad food ,-1,20,25-Dec-16,"The interior of this place is really nice. Unfortunately, the food was really bad. The manchow soup tasted more like Manchuria gravy, far too spicy and garlicky. The jhalfrezi was sweet, the daal makhani too watery. The only thing that tasted good was daal tadka. The quality of the food has been consistent, it was just as unsavory the last time I dined here. "
Indian,"Kailash Parbat, Singapore",Horrible stink,-1,10,26-Oct-16,"What u don't expect as u enter a restaurant is horrible stink.. is the owner totally ignorant! Can't believe it!
I know that their food is good - have eaten at the outlet on Serangoon road near the temple - surely much better.."
Indian,"Kailash Parbat, Singapore",Poor service and serve half cooked food,-1,20,23-Oct-16,"I visited with my family to Kailash Parbat after reading reviews on trip advisor. But my experience was totally opposite We ordered Channa Bhatura. It came after 40 minutes. The chana was also hard and half cooked. The service is so slow that when we ordered extra bhatura, they took 20 minutes to deliver. Not happy at all with the service and also ambience. The ambience is also very dingi. "
Indian,"Kailash Parbat, Singapore",Bad service,-1,20,20-Oct-16,"Was disappointed with the service. Had to request for everything from sugar to tissues..when asked to pack, the extra food, it was done hurridly as a result of which most food(bread sandwich) gt soaked in chutney when I reachd home"
Indian,"Kailash Parbat, Singapore","Stale, bland and Poorly made",-1,20,19-Oct-16,"Very disappointed. The chaat items we ordered - papdi chaat, sev puri and ragada sev puri - all ingredients (especially the fried items like boondi and papdi) tasted stale and old. I have eaten at this place several times over the last 5 years and the quality of food has plummeted. DO NOT EAT HERE. Costly and horrible food. Service is only decent thing about the place. The staff is prompt. We also ordered Gobi Manchurian (no taste, pieces too big so undercooked) and fried rice (too oily, bland, cheap vegetables)"
Indian,"Kailash Parbat, Singapore",Terrible Terrible Terrible Food,-1,10,14-Oct-16,"I heard so much about this place and I went here when it first opened (and even recently), the ""authentic"" food that they describe in the menu is not really authentic and it's really pricey. Did not like any of the food and I ended up leaving more than half the dishes I ordered. "
Indian,"Kailash Parbat, Singapore",Chaats and Kulfi Falooda!!,-1,30,4-Oct-16,"Great location near Mustafa, an easy stagger to this vegetarian Sindhi joint after an afternoon of fighting the scrum in Mustafa. The service is average however this is ideal for those looking for a refreshing Chai, Snacks and recovery after an energy sapping session at Mustafa next door. The Paani Poori and Paid Chaat hit the spot and the Kulfi Falooda was a hit with the kids. My eldest pronounced it the best Falooda she has ever had!"
Indian,"Kailash Parbat, Singapore",Mediocre food with slow service and noisy environment,-1,20,22-Sep-16,We had a family lunch at this restaurant a few days ago. The service was slow and it was a pain getting the attention the service staff. The Hot and Sour Soup ordered tasted only of corn flour and the 2 'Panner' or Cottage Cheese North Indian dishes tasted and looked and same. The restaurant was noisy and unkept with dirty floors. I am not going back here for sure. 
Indian,"Kailash Parbat, Singapore",The restaurant was ok as food food and rude staff members,-1,30,11-Sep-16,"Staff remembers talk very rudely and do not give atuff like spoons,however food was well and good to eat"
Indian,"Kailash Parbat, Singapore","Excellent Service,Not that Tasty food",-1,30,6-Sep-16,"We went for Dinner on Ganesh Chaturthi. Place was crowded but we were promptly given seats.Service was excellent, very prompt and accomodating as one member ordered Jain food.Foodwise its disappointing, atleast based on what we ordered this time. Soups were tasteless (Hot n Sour, and Sweet Corn). Aloo Chat was bland in taste too.Hyderabadi Veg biryani was a big disappointment. Paneer ke Soole (Grilled Cottage Cheese) and Chinese fried rice was ok to some extent.Didnt try the Dessert."
Indian,"Kailash Parbat, Singapore","Noisy, poor & disinterested service and bad food.",-1,20,17-Aug-16,"We ordered two fizzy drinks, a coffee, two entrees, two mains and a naan.The entrees were plain and uninteresting. Spice dusted dry potatoes with day old chopped coriander on top. Blergh. One drink (sparkling mineral water) didn't turn up so we asked for it again and got a room temperature bottled still water. Sent that back and ensued a long and boring conversation about what sparkling water is. We decided not get no fizzywater at all (there was tap water on the table already), and 5 minutes later a lime sparkling lime drink turned up (yep, one we specifically said we didn't want). The waitress honestly didn't give a rats, hardly listening the first time and not taking the time to get it right.Nowhere does it say that this is a VEGETARIAN restaurant so I've just saved you 10 mins trying to find a chicken dish on the menu. The curries we ate for dinner were quite nice - good temperature (both spice wise and temperature wise), and good portions. The naan was ok but not the best.You can see the hand washing basin to the toilets from the dining room which is a bit weird. And there is a bizarre combination of English and non-english on the menu so we could hardly work out what the dishes were. The restaurant was full of families with noisy kids so I definitely wouldn't recommend it after a long flight. Locals may love this place once they know what their favourite dish is, but it's not suitable for tourists."
