Type,Restaurant_Name,Review_Title,Sentiment,Rating,Review_Date,Review_Content
Japnese,"Waku Ghin, Singapore",Expensive and Overrated - Benihana on Steroids,negative,30,8-Aug-14,"Well.... for the 7th best restaurant in the world, it was a disappointment. The service was amazing and at the same time lacking. You sit at a high hibachi table identical to Benihana. Only 3 courses are prepared in front of you, the other 7 or 8 are served from the kitchen. Your seafood is presented to you at the beginning of the meal and some still alive, which is fine.After the presentation it was hard to talk across all 5 us laterally. If were less than 5 then another 2 people would have been seated with us and would have had to join the family conversation.After dinner you are moved to the back room for desert, which is actually to open the table for the next sitting. For the price paid $400 per person plus 7% Marina Bay Sands service charge plus GST plus 10% tip plus drinks or wine it becomes a truly large bill. The Wagyu Beef and Lobster Braised was excellent, the other courses were ok but not a wow.It just comes across as a Las Vegas style, very expensive hotel restaurant. I would not go back and would recommend other Singapore eateries especially for what they charge and what you get for that price."
Japnese,"Shinji by Kanesaka, Singapore",Don't take the kids!...,positive,50,6-Sep-17,"The decor here is Tokyo authentic and the fish direct from the Tokyo fish market (literally). As you could expect the Sushi is unbelievable!!However, with a $200, $300 or $500 price per head, it's not a cheap nite out.The only goods news is that the wine is quite affordable (by comparison).Loved it tho. And I'm going back for the $500 meal (but won't take the kids)."
Indian,"Newton Hawker Centre, Singapore",Don't go to Newton Hawker Centre,negative,10,28-Feb-12,Place dirty. Food overpriced. BBQ food stall pulling customers and eyeing everyone that walks in esp. tourists. Does not create a good feeling. You just want to finish quickly and get out.
Indian,"Riverwalk Tandoor, Singapore",Please avoid this restaurant!,negative,10,28-Nov-11,I went to this restaurants for a cousin's birthday. A waiter banged right into meas I was getting out of my seat and caused great damage to my glasses. I had to have them sent for repair and in fact if I had not been...More
Japnese,"Shin Minori Japanese Restaurant, Singapore",Wonderful Experience!!,positive,40,19-Jun-16,Staff are very friendly & helpful. Service is pretty fast despite of the crowd. All my friends thank me for bringing them to such a wonderful restaurant that serve fabulous Japanese cuisine and fresh sashimi!! They even have the intention to bring their family next visit! I'll definitely recommend more friends there! I'll be back...
Chinese,LONG BEACH @ DEMPSEY,Wonderful typical place for the pepper crab!,positive,40,05/21/13,Very typical restaurant well located in Dempsey Hill. Very convenient place as you can find a lot of bars in the same quarter to go after dinner. The pepper crab is just perfect and you have a lot of choice of dishes. The service is very typical too and it's sometimes difficult to be understood if you don't speak Chinese. 
Indian,"Murugan Idli Shop, Singapore",Really good this time around,positive,40,10-Aug-17,"we had visited this restaurant for breakfast last year same time but were not impressed by the taste . but this year the chutneys , four types were simply delicious with the dosas and idlis .coffee too was purely degree .great . the taste of...More"
Indian,"Newton Hawker Centre, Singapore",Yummy,positive,40,17-Feb-16,Make sure you try the chilli crab and chilly stingray we sometimes make a special effort when in Asia to visit Singapore just to eat at this hawker centre
French,L_Angelus,Fantastic food,positive,40,6-Nov-16,Had dinner here with a mix of colleagues and friends while on business trip. Food was very good as well as the wine. Service was good and friendly. The dishes were very large and may be reduced in size. We were not able to have dessert because of the size of starter and main.
Chinese,Peach Blossoms (Marina Mandarin),Quite an exclusive Chinese setting with suiting ambience ,positive,40,8/6/2017,Wonderful Chinese fine dining with assurance of freshness and skilful cooking. The starter was great with a good mixture of cold dish. The Peking duck was well prepared. The service staff are friendly and efficient. Just felt sad to notice that the Shark Fin soup are still on the menu of this relatively well known Chinese Restaurant in Singapore. Maybe the management could be more conscious of the rampant killing of the sharks. 
Japnese,"Shin Minori Japanese Restaurant, Singapore",JOKE RESTAURANT,negative,10,13-Apr-16,"We arrived at 09:15 and choose the buffet option, at 21:30 the kitchen closed but the waiter didn´t say anything about that, they only came with the bill and said ""pay and go we are closing"", we expected to get some refund some part but not they only say I´m sorry. So we had to go to other place a re-dinner because we were hungry. Besides the quality of the food is soo poor and the service is stressfull, they are not japanese they are chinese."
French,Paul,It IS The Pastries That Are Good,negative,30,2-Jan-18,"We were at the Paragon outlet. The service was ok, and so was the food. My wife preferred the one in Bangkok. She did not like the dood there and her reaction was ""so-so"". I liked the soup of the day...tomato. Other than that I tend to agree with ther that the out let in Bangkok has more variety."
Indian,"Murugan Idli Shop, Singapore",Awesome Food,positive,40,5-Dec-16,Amazing to get such great authentic south Indian in Singapore. The idli's were too good and the ghee dosa was awesome... i could eat so much more... one place to always come when you are in Singapore and you crave some good south Indian food...
Chinese,London Fat Duck,Chance,negative,30,05/20/17,"Nothing great. Pricey. I still prefer Ding Xiao Er. We just gave this craze a chance and will not be coming back for it. There are a lot more cheaper choices with the same quality. If not, same price but better."
Chinese,Peach Blossoms (Marina Mandarin),Claypot Special ,positive,50,10/8/2017,"Wonder how was their claypot dishes, suggest my buddies to give it a dry. We ordered 3 dishes, never disappointed us. The price was reasonable, I like the fish lips and fish maw. The braised mixed vegetables was a bit salty, may be because of fermented bean curd. As usual, service always been well taken care. "
Indian,"Muthu's Curry @ Dempsey, Singapore",Chicken Dum Biryani,positive,40,7-Dec-13,"I'll be honest.. I'm not a big fan of all the dishes at Muthu's.. But this particular complete-meal-in-a-little-pot is a BIG WINNER! It's also probably not the healthiest of options, but boy does it go all the way down happy!
Layer upon layer of flavours...More"
Indian,"Newton Hawker Centre, Singapore",New experience,positive,50,12-Nov-16,When I asked taxi driver to take me to hawker centre he wanted to know if it was the right address ? It a culture shock initially from beautiful restaurants to London wooden tables and benches and not many foreigners there ! You go from stall to stall seeing all this freshly cooked food and deciding what to have .I had chicken satay yo die for special flavoured rice and crab to die for .No wonder this is where the locals eat best meal I have had since arriving in Singapore and such good value for money a definite must when visiting Singapore .
Indian,"Newton Hawker Centre, Singapore",Pricey but brilliant atmosphere,positive,40,20-Mar-12,"A little more expensive than other hawker centres, but well worth it for the atmosphere. Seafood dishes can be very expensive."
Japnese,"Shin Minori Japanese Restaurant, Singapore",Birthday celebration,positive,40,22-Feb-17,"Second time there with friends to celebrate birthday, is a good trial for friends. If it could include some desert that will complete the meal."
Japnese,"Shinji by Kanesaka, Singapore",Great sashimi and sake,positive,50,6-Jan-16,Need to make a reservation to come here. We were ordered 2 types of omakase. Both were so good. Sashimi were so fresh and sake was really good. Chef and staff so friendly
Japnese,"Shin Minori Japanese Restaurant, Singapore",Shin Minori Japanese Restaurant - April 2017 visit,negative,30,24-Apr-17,"Food was ok. But there was a big group of student booking making the place like market area, my friends and I cannot even talk or hear clearly."
Japnese,"Shin Minori Japanese Restaurant, Singapore",Birthday Voucher - Lunch Buffet,negative,20,20-Sep-18,"Went to Shin Minori (UE Square branch) due to the countless advertisements from google and videos. Checked out the price and realized that it is actually really really pricey for a buffet - could get one at the same price for 2 when this is meant for 1 pax - so obviously i was expecting to be of quality because of the value for one. The restaurant looked good and the ambiance was really good for something pretty classy, however, as what i expected was a buffet, it felt kinda weird (since everyone is used to the crowded, noisy, etc).Food has to be ordered through the ipad (which crashed couple times, lol), with not many many varieties for the buffet. and the buffet did not even have free drinks or desert for the price - was shocked as well as pretty taken aback. The food quality was pretty average, and the food serving was very slow - mostly waiting for >30 minutes per item other than the sashimi (cause it should be premade). There was quite many items which was ordered but not served as well. The people who were working at the branch i was in was not very enthusiastic and was not eager to help at all, all of them had a really unhappy look on their face and i naturally did not feel very welcome as well. Just as the buffet was coming to a close, the owner(i presume) - came in and told the chefs to prepare some food (which was the same as we ordered) for a shoot (more advertisements i guess) - and sadly, the presentation of those food was of a completely different standard. Firstly, i did not expect this kind of service or food quality for something of such a high value. And this really isn't going to be compensated with the ambiance of the location. Frankly, i felt that i've wasted my money there and that i could have easily spent the money on something more worth it.This was an utter disappointment. "
Indian,"Murugan Idli Shop, Singapore",Good Food,positive,40,25-Jun-18,This is a very good South Indian Food joint located near Mustafa shopping centre. The food is quite delicious and affordable. The service is also very fast and efficient.
Indian,"Newton Hawker Centre, Singapore",More expensive than other hawker centres ,negative,30,22-May-16,"A lot of seafood served here so ideal if you want seafood, not as much variety and seemed more expensive than other hawker centres iv been to. Just across the road from Newton train station"
Japnese,"Shinji by Kanesaka, Singapore",Awesome food- Fresh from Japan,positive,50,6-Apr-14,"A friend bought me to Shinji for dinner. what i liked about the restaurant is that we were seated around the counter right in front of Chef Oshino! He whipped up his culinary skills, slicing all the fresh produce pretty skillfully. very patiently explaining to us what the dishes were when served to us. Loved the servings as there were bite size and oh, the food were so fresh! We had a good 22 kinds of food, including the dessert, which was the sweet melon & mango, with sake. awesome dishes!Understand from my friend that she has to book in advance for the slot.. Just loved this little restaurant tucked at the 2nd floor of Raffles hotel."
Japnese,"Shin Minori Japanese Restaurant, Singapore",Awesome,positive,50,25-Dec-16,"Good food, and very nice setting! Some food arrived a little slow, Generally a good dining experience."
French,L_Angelus,OK experience,negative,30,24-Jun-18,"Chose this place due to it's French atmosphere, which I find quite original. The rest was average, crowd started to build up after 8.30pm."
Chinese,Yum Cha Restaurant,Yum Cha worst ever experience,negative,10,07/14/18,"I think a lot of customers will regret coming to this restaurant like myself and my family. The food is average and the service is extremely bad, especially when taking away the leftovers, they will lump everything into one box of different varieties like junk. When approach the stuff, they responded with very bad attitude and forcing us to accept their insincere apology. BE CAREFUL of coming to this place."
French,Paul,Not even close to any Paul in France,negative,20,8-Sep-14,"Forget the real Paul in France. Since here you'll find only the same name on the door, nothing else.Pricey place inside the famous Takashimaya shopping mall. Service quite rude, no smiles at all and food not well presented, especially when you pay 9 SGD for a slice of cake you don't expect a broken piece thrown on a plate. When you pay 17 SGD for ONE coffee and ONE slice of cake you'd like something more.Wasted money."
Chinese,Peach Blossoms (Marina Mandarin),Birthday Lunch,positive,50,11/26/17,"Had a birthday celebration with my grandpa & relatives at peach blossoms marina mandarin. What an experience! Food is good. Service is excellent. Sook Teng took great care of us, ever look out to our needs. Terry did a great flour sculpting job as a gift to my grandpa. Tks for the wonderful memories!"
Chinese,LONG BEACH @ DEMPSEY,Great Sea Food Restaurant - Recommend the set menus!,positive,50,10/15/10,"I was in Singapore hosting some customers and was recommended this place as a good place to take them. That was a great recommendation. This place is great!Since we had a group of 10 people I booked a table and ordered a set menu in advance (lucky we did too, as people were queuing to get in). Our menu included Bamboo Clams, Chili Crab, Black Pepper Crab, Roasted Chicken, Fish (not sure what type), Tofu, Noodles, Fruit (and perhaps something else) and it worked out at about S$80 a head (including quite a few beers - buy the big tiger draughts). I think that was a bargain. The food was great, especially the black pepper crab. The atmosphere is really nice, and eating there in a group is actually a lot of fun with the rotating table. My one criticism was that service got slower as the night went on. But to be honest we were having a nice time so it wasn't a big problem. I thoroughly recommend this place, and next time I am in Singapore I will check out one of the other branches of Long Beach."
Indian,"Newton Hawker Centre, Singapore",Expensive tourist trap,negative,20,30-Dec-16,"Food quality is really quite poor : stingray was old & smelly , sambal was straight out of a bottle ; vegetables were old & woody ; satay was mediocre etc etc Very very expensive Far better places to eat in Singapore than this tourist trap"
Chinese,London Fat Duck,Average,negative,30,12/20/16,"Average dimsum restaurant. The only dish i would recommend is Signature black pepper london duck bun. The London roast duck rice was also average too. For dessert, the mango puree with sago is good."
Japnese,"Shin Minori Japanese Restaurant, Singapore",Shin Minori,negative,30,26-Jun-16,"The only reason Shin Minori stands out is because of the bang for the buck! Their a la carté buffet is what makes it so special, at only 30-40 Singapore dollars per person. It's absolutely incredible for those who'd just love to stuff themselves up after weeks of sushi cravings! Service wasn't bad for a busy place, food definitely wasn't the best but it's just past satisfying! For a low budget sushi craze, this is exactly what you're looking for."
Japnese,"Shinji by Kanesaka, Singapore",Amazing,positive,50,20-Nov-15,"We had dinner at Shinji at Raffles Hotel a couple of weeks back, and it was nothing short of amazing. The sashimi was so fresh, especially the uni, it took us right back to Endo Sushi at the Osaka Fish Market. Dishes that came with sauces were delicately and thoughtfully put together and tasted absolutely heavenly. We had some sake to go with it, and that was delicious too. Finally, the seasonal fruits (and ice cream) that they served at the end of dinner were also of the finest quality. All in all, a gastronomically pleasurable experience.Service was of course, impeccable. We also appreciated how game the chefs were to dress up as they brought out the fruit platter, complete with candles, and sang happy birthday to just about all of us (just happened that 5 of the 6 couples at dinner that night were either celebrating an anniversary or a birthday). We would love to return again and share this experience with our friends and loved ones."
Chinese,Yum Cha Restaurant,Always excellent value for money,positive,40,05/27/14,"In the middle of Chinatown Singapore, up an old staircase is still one of the best Yum Cha/dim sum restaurants in town. I have no hesitation in taking visitors here and going there myself for my favourites. In a town where prices are going through the roof, this is great value for money. Nice mix of shoppers, tourists and locals."
Indian,"Newton Hawker Centre, Singapore",Good variety of food..,positive,40,31-May-14,"Some Singaporean friends warned me that is is a tourist attraction and may be a tourist trap, but I went to try it anyway. Read some reviews from TA that booth no A1 is an honest vendor, and tried Fried Rice from A1. Huge portion of fried rice (medium size) S$ 8, and I just managed to ate 1/2, took the rest away. I guess small portion (S$ 5) should be enough.Tried Omellete Oyster from other booth but this this tasted so-so, as the oyster is still 'wet' and felt slightly undercooked. Didn't manage to try Ah-Heng carrot cake as it was closed. There were some touts, but you can just say no politely and they were not pushy. Go to this place if you want to try many varieties of Singapore food, the price is fair as many starts from S$ 5."
Indian,"Kailash Parbat, Singapore",Lovely veg food,positive,50,14-Oct-17,"Nice Indian food, amazing taste. Chole bhature is one of the best. Sweets are also good including rasmalai, faluda kulfi, rabri gulabjamun. Nice service. Little bit on higher side w.r.t price"
Indian,"Murugan Idli Shop, Singapore",Good place to eat South Indian food,negative,30,8-Oct-16,"Murugan idli shop is very affordably priced and also has very tasty food. It's staff is very friendly and the service is very efficient. The food is very, very tasty and the restaurant is air conditioned."
Japnese,"Shin Minori Japanese Restaurant, Singapore",Excellent quality of shashimi,positive,50,28-Jun-17,"Lots of variety of Japanese food, ordered through a tablet. Shashimi was delicious, and there's a wide range of Japanese food. Tepanyaki take quite long to come, as there is clearly a shortage of staff."
Indian,"Newton Hawker Centre, Singapore",Great atmosphere and serves food until late!,positive,40,6-Nov-15,"We were really impressed having visited many hawker centres which closed early however this was open really late!Normal priced hawker food, various standard types - Indian, Malay, chicken rice (!). Normal priced beer for a hawker centre, around $6.Only thing that means it isn't a 5* rating is the people in the middle of the hawker centre who hawk and try to get you to buy food from certain stalls and pressure you into buying beer from them. Annoying and off putting.Aside from that, was great!"
Japnese,"Shinji by Kanesaka, Singapore",Expensive well executed formula,positive,40,17-Mar-15,"Excellent quality of interesting sushi, as one would expect from suh a high end restaurant. Wife and I have been sevedral time never really spnding less than SGD1,000 for the meal admittedl with nice bottle of sake at dinner.Every thing Japanese, chefs and most of staff when we there (dont' know how foreign employee controls impact them). Not much to gripe if on can afford to eat at this restaurant apart from a strange sterile experience after the first time. Don't get me wrong - consistent excellent execution is a sign of top knotch quality - perhaps a little too formulaic.So perhaps, in conclusion, a must try but don't go too often even if you can afford it :)"
Japnese,"Shin Minori Japanese Restaurant, Singapore",Good selection of food choices for buffet,positive,40,21-May-17,"Good for sashimi lovers who go for the buffet, good range of choices for the buffet. Would be perfect if certain dessert and green tea included in the buffet menu."
Indian,"Kailash Parbat, Singapore",Indian Flavours away from Home.,negative,30,23-Jun-13,"Awesome food - was homesick on my singapore trip with respect to Indian food. Kailash Parbat tickled my taste buds like never before. The chats reminded us of the Kailash Parbat we visit back home in Colaba, Mumbai. The glitch was that it was understaffed, hence servicr was a tad slow - the chef had to bring out the dishes on a few occasions. Management needs to work on the same."
Chinese,LONG BEACH @ DEMPSEY,Great place to eat fresh and delicious seafood in Singapore ,positive,50,6/1/2017," The place is unique in a very nice area in Singapore.When visiting Singapore I always eat there. Food is consistently great. Seafood is always fresh from the tanks in the restaurant - in case wanted, you can feel and touch the food prior to cooking.Place is due to it's performance always full - so I highly recommended to book a table in advance"
French,Angelina_MBS,Will come back again!,positive,40,28-Nov-16,"Finally I visited. Onion soup was awesome. Should try!
I want to try the croque during my next visit! ??"
Indian,"Muthu's Curry @ Dempsey, Singapore",Great Food and Great People,positive,40,10-Dec-14,"I went to the Muthu's in Suntec city and thought it was great. Here on a business trip and at there twice in one week. Great food, enjoyed the guys working there and would go back right now if I could."
Chinese,LONG BEACH @ DEMPSEY,Seafood Haven,negative,30,11/25/14,"hi i was dragged by my friends here at Long Beach dempsey hill last September...enjoyed the Chili Crab and the freshness of Lobsters..if you feel bored on weekends and feel like eating anything from the sea., Long Beach is the best place at Dempsey Hill..Well Done"
French,Paul,Breakfast ,negative,10,26-Aug-17,"Very long waiting time!! ... as more and more in Singapore
The staff is good and doing his best. Mist probably a Management issue.
Don't go!"
French,Saveur,Affordable,positive,40,28-Apr-16,"Food selection was not wide. However, the prices were very affordable considering how they are situated in town. Ambiance was less than satisfactory because of the noise and crowd. However, the duck confit was a winner. The foie gras was, however, disappointing. So is the Seafood Bisque. Garden Salad and Escargots were average. The Saveur Pasta (appetizer) was delicious! "
Indian,"Murugan Idli Shop, Singapore",U can't find better idlis,positive,50,27-Jan-15,"This is a Singapore branch of Chennai based restaurant chain. They serve pure veg South Indian food.
The food is great as breakfast, lunch or dinner. They serve food on banana leaf. They serve 4 types of chatni + 1 sambhar (like daal). All south...More"
French,Saveur,Food was great but overall experience not so impressive,negative,30,2-Jan-17,"The food was well presented and was delicious. However, seabass was a little too dry. Dessert was not served with cutlery."
Indian,"Kailash Parbat, Singapore",NICE FASTFOOD,positive,50,30-Sep-15,Nice food good quality pure vegetarian food to have.there are many restaurants but this one is best to try
Japnese,"Shin Minori Japanese Restaurant, Singapore",Birthday celebration promotion,negative,30,1-Mar-17,"Brought hubby for the 1 for 1 Birthday ala carte buffet promotion. The staffs were friendly and nice. Responded well whenever we need help. Food were average. Due to the crowd, there were some orders which we had placed were not served. Overall nice experience if using the promotion. "
Indian,"Murugan Idli Shop, Singapore",poor quality with high pricing,negative,10,12-Mar-14,"recently i was there to try out some idlies after some shopping at mustaffa. i went to this place and tried the food ,2 pcs idly and a plain thosai.i got a shock for the first taste which entered my mouth..the gravy was very watery,,no...More"
Chinese,Yum Cha Restaurant,Delicious Chinese dinner,positive,50,12/4/2013,We took Roasted duck for four persons here and we love it much. they made us full after order a lot of foods. Good taste.
French,Angelina_MBS,Service!,positive,50,13-Apr-17,It has a great ambience and the staffs were really nice! They have an exceptional customer service. Awesome!
Japnese,"Shin Minori Japanese Restaurant, Singapore",The fresh sashimi is value for money. Reasonable pricing @ SGD33++/p dinner.,negative,30,1-Jul-08,The fresh sashimi is value for money. Reasonable pricing @ SGD33++/p dinner.
Japnese,"Shin Minori Japanese Restaurant, Singapore",Great Japanese Buffet,positive,50,15-Feb-17,Great choice for Japanese Buffet for any occasions. Value for money. Serves in small portions so that you can enjoy everything on the menu. Will sure come back for more.
Chinese,Yum Cha Restaurant,Yummy Xiaolongba,positive,40,03/19/13,"We have been here a few times now, and have even taken visiting guest here. The dim sum is very good the Xiaolongba are very tasty, as the is the deep fried banana and red bean and the mango pudding. Service is a bit slow though, but we think its worth it."
Indian,"Newton Hawker Centre, Singapore",Hands down my most favourite hawker in Singapore!,positive,50,13-Apr-18,"Luckily my friend lives a 5 minute walk from here, so I was able to visit MANY times on my most recent trip to Singapore. There’s is not one particular stall I can recommend... just try as many as you possibly can! I used to obsess over the sambal stingray, the chilli crab (a fraction of the price you will pay at Boat Quay, and wayyyyyy tastier!) the grilled prawns, cockles, cereal prawn... amazing!!! But now I’ve gone a bit veggie/veganish, I’m now obsessed with all the amazing veggie dishes! Baby Kai lan, Sambal kangkong - the spicy green stringy one (you’ll know when you see it) veggie fried rice and noodles. Veggie Thai food, tom yum, salad, to name a couple. Roti prata and dal or veggie curries. Fresh coconut water. Omg the list just goes on!!! If you are in singapore VISIT VISIT VISIT!!! I didn’t see the lady with the beehive hair this time, but for the seafood eaters, look out for her, they do the BEST sambal stingray :) "
French,Saveur,Delicious French food at affordable price,positive,40,17-Jun-17,Saveur offers good French food at affordable price. Love their pasta appetiser and duck confit main dish. Worth returning again.
French,L_Entrecote_The_Steak_Fries_Bistro,Always a nice French dinner experience ,positive,40,29-May-18,"Hadn’t been there for a while , but it didn’t disappoint at all. Still the lovely French atmosphere and the food was delicious and still big portions . We also had nice appetizer and the must is the desert, lovely choices. A wonderful evening and for my Duxton is such a lovely place that this is my favorite location ."
French,Angelina_MBS,Average food experience,negative,30,13-Mar-17,"Food and ambience was so-so, quite disappointed with the hot chocolate which was their signature but the taste turned out a little weird. Overall average experience and overrated."
Indian,"Kailash Parbat, Singapore",Fine dining experience,positive,50,4-Mar-18,"Had great ambience, quick service and tasty North Indian food for dinner. A bit on the expensive side."
Indian,"Newton Hawker Centre, Singapore",Cheap and plentiful,positive,40,21-Nov-13,This hawker centre was close to our hotel and had been recommended by an expat friend. We found out from local colleagues that it tends to get better reviews from expats than locals who don't think it's as good as other hawker centres in Singapore. For us it was convenient but also had great seafood dishes that were very reasonably priced. It was clean and had a really vibrant atmosphere. It's also open until late at night - some stalls stay open 24/7. Worth a visit.
Japnese,"Shin Minori Japanese Restaurant, Singapore",Good food,positive,50,11-Feb-18,Food was very yummy and ambience was nice for chats. Service staff were very friendly and prompt in serving up food.
Indian,"Kailash Parbat, Singapore",Terrible attitute of Staff,negative,10,26-Dec-12,"Hi called Kailash parbat today (26 dec 2012, 15:48) and was checking about the buffet arrangement. First of all the staff not respond and said check the website for any details. When i asked i had a bad experience last time but i hope this was just accidental so want to order again, the staff rudely ANSWER , THEN PLS DONT COME. Same happend in August when i thorw a party at KP and it was full of mismanagement. Foods was not served and most of the time many dishes not available and i was busy to greet my friends. I thought it was just bcoz of 1 staff member but now i KNOW whole KP staff is rude and no customer respect. FOOD IS LIKE NOT WORTHY AS THE PRICE ON TOP OF IT THE TERRIBLE STAFF."
Indian,"Kailash Parbat, Singapore",Lovely Indian food,positive,50,16-Dec-16,"Very authentic, service is amazing...can't go wrong if you are looking for North Indian...been here few times now."
Chinese,LONG BEACH @ DEMPSEY,Nice Seafood,positive,40,02/28/16,"The seafood is still good as before. I personally still enjoy the chill crab, still creamy and go very well dipping it with bread. If you want it spicy, you will be disappointed as it is not spicy. But the black pepper crab are more spicy than the chilli crab. The Thai style squid are chewy and with the Thai chilli sauce on it are not over power and the cabbage goes along well too. The bamboo clam cook with the garlic are well cook too.Average price if you want Crab, Prawn, Fish and squid are between S$60-90/person"
Japnese,"Waku Ghin, Singapore",Over rated and very expensive,negative,30,30-Oct-14,"The place has very nice ambiance. Foods are just average but very pricey. The service ws very good. Tried it once, guess that's enough for me."
Japnese,"Shinji by Kanesaka, Singapore",For sushi lovers,positive,50,13-Oct-13,After visiting allot of singapore expensive restaurant's we arrived to shinji.For the first time I can say leave the money aside. Great food. Incredible sushi and the japanise experience is complete.Take the 12 sushi lunch menu. Dont hasetate to say what u dont like ex. Eel and ikora eggs.
Chinese,LONG BEACH @ DEMPSEY,Great outdoor dining on local seafood specialties,positive,40,4/8/2017,We went in a group and were seated outside. Very nice. The food was typical and very tasty. Service was very good.
Japnese,"Waku Ghin, Singapore",The Best Restaurant in Singapore ,positive,50,27-Aug-16,Food is just out of this world. Thoughtful and skilful use of condiments and garnishes to bring out the flavours in the freshest ingredients - makes you realise great food is just that simple. Impeccable service and one of the widest selection of sake just adds on to the whole wonderful dining experience. Definitely worth more than the one star it's been given by Michelin.
Indian,"Riverwalk Tandoor, Singapore",Great Dinner,positive,40,17-Feb-18,Restaurant its really good very beautiful location nut its too crowded since they cater for big indian groups so the food quality is really nice but only thing is too crowded so its great for family and couple as well
Indian,"Murugan Idli Shop, Singapore",Marvelous coffee and food,positive,40,15-Oct-14,"Best part is it's location as just opposite to mustafa but on most of the day you have to wait as they have limited space to sit down.
Variety of chutneys is yummy with idli or dosa, you will get rava,masala, plain dosa and those...More"
Japnese,"Shinji by Kanesaka, Singapore",The best place for sushi in Singapore,positive,50,7-Oct-12,"Received a warm welcome and were promptly seated at the counter. The master chef Oshino San attended to us and what an experience it was. The fish was excellent, meticulously prepared and beautifully presented. The timing of the meal was perfect. The other small dishes and the sake we were recommended were an excellent complement to the meal. We got a little insight into the seasonal fish as we bantered happily with the chef. It was not cheap but then an excellent sushi meal usually is not.The whole experience left us feeling very happy and satisfied."
Indian,"Riverwalk Tandoor, Singapore",Dinner at the river bay ,negative,30,29-Jan-18,After a long walk from Merlin park through the Riverside we arrived at Clarke quay. It's a good restaurant serves you well with tasty food but it's little expensive as compared to in little India but we you are coming to Clarke quay or Merlin...More
French,Poulet,Ce n'est pas terrible,negative,30,24-Jul-13,"We'd agree it wasn't too bad. The mains (duck, pork, lamb) were tasty. My baguette was a little stale and drinks were expensive. One of our party requested tap water (water is *recycled* in Singapore) and he was advised it's 50c a glass. We wondered how many diners would revisit after that lack of courtesy. Total cost was high, considering our order."
Indian,"Muthu's Curry @ Dempsey, Singapore",On a balance it was okay. Expected more.,negative,30,7-May-12,Spent $18 for: 1 can coke light; 1 plain paratha; 1 main veg of mutter paneer. Ad this should be the cheapest of meals. So the 10-15$ range on tripadvisor is way way below. You can get veg food cheaper in little india. Seating at...More
Japnese,"Shin Minori Japanese Restaurant, Singapore",Shin Minori Buffet Dinner Value For Money,positive,40,7-Mar-17,"Overall a value for money buffet with quite a large variety of cooked food.
Will definitely return in the future."
Japnese,"Shin Minori Japanese Restaurant, Singapore",Nice Buffet Dinner with friends,positive,40,14-Jul-16,Nice foods n services. Will sure visit again. Hope That in future there will be more branch other than UE Sq. And hope to have 1 for 1 promotion.
French,Angelina_MBS,A little slice of Parisian Heaven,positive,50,12-Aug-15,"On my recent visit to Singapore, I came across Angelina, a French café in the heart of the city, and decided to indulge myself! It took me straight back to my many visits to Paris. From the delicious hot chocolate to the decadent pastries. It was a great experience and would happily recommend this place to anyone visiting Singapore! Oh and if you are a fan of sweet dishes then you must try the Mont Blanc, it’s to die for!"
Indian,"Murugan Idli Shop, Singapore",Best place for Authentic Idly Sambar,positive,40,18-Nov-15,"If you are looking for the best place to try Idly and Sweet Pongal in Singapore, this is it! Idly is served with 4 types of chutney's and sambhar. Soft, fluffy and hot idly's leave you asking more.
Sweet pongal made in ghee is a...More"
French,Saveur,It's great,positive,50,4-Feb-16,"Great food, great service. Very cheap and tastes nice. Food took a little long to come but there was full house on that day."
Japnese,"Shin Minori Japanese Restaurant, Singapore",Food passable only,negative,20,18-Jul-16,"When I first entered the restaurant the female assistant manager didn't ask for my reservation but asked the guy behind me instead. When I flag out she was quite rude and said ""so what is your phone number ?"" That was bad attitude like I owe her. Food was ok but not great. Sashimi and sushi were quick but the rest like Gyoza and yakitori were really slow. I strongly recommend The Japanese buffet restaurant at Hotel Royal - much better quality. "
Indian,"Kailash Parbat, Singapore",Great Indian restaurant,positive,40,4-Jan-18,"It was awesome experience to eat indian veg food in singapore.Went for dinner and had pani poori, bhel poori chaat items. Also naans and paneer butter masala, very tasty and fast efficient service.Very nice ambience,best chaat restuarant in Singapore."
Japnese,"Shinji by Kanesaka, Singapore",Excellent,positive,50,21-Mar-14,"In Singapore, this is the best I've tried so far. The sushi is really fresh and you can taste the difference in quality here. I enjoyed every single dish. But that's not all, there are little things I observed here that I think really makes this place stand out. For example, I am left-handed but I did not tell anyone at the restaurant that I was. Nevertheless, the chef must have noticed when I picked up my cup or adjusted my chopsticks, because all the sushi he served me was at the exact opposite angle of those served to other patrons, simply because this makes it easier for a left-handed to pick it up. The waiters also caught on to this later and any item they placed on the table was adjusted from right to left."
Indian,"Murugan Idli Shop, Singapore","Wanna try South Indian food, try here!!",positive,50,11-Dec-14,"This place is famed for Idlis and Jigardhandas.
Loved the chutneys and sambhars they serve, I always end up eating more than usual.
Best place for South Indian tiffin and must try in Singapore."
Indian,"Riverwalk Tandoor, Singapore",Great Indian tandoori chicken ,positive,40,15-Dec-13,"A place to get good Indian tandoori chicken. North Indian dishes are good, need to see improvement with some south styled dishes.
Overall the menu is good."
